date;timing;eps_actual;eps_estimated;surprise_pct
2020-03-03;amc;1.26;1.26;0.28
2020-05-21;amc;-0.29;0.02;-1468.57
2020-08-20;amc;0.06;-0.26;122.8
2020-11-19;amc;1.02;0.6;71.3
2021-03-02;amc;0.67;1.0;-32.9
2021-05-20;amc;1.34;0.89;51.09
2021-08-19;amc;1.39;1.02;36.39
2021-11-18;amc;1.09;0.8;35.76
2022-03-01;amc;1.04;0.96;7.94
2022-05-19;amc;0.97;1.0;-3.0
2022-08-18;amc;1.11;0.99;11.83
2022-11-17;amc;1.0;0.81;23.49
2023-02-28;amc;1.31;1.24;5.69
2023-05-18;amc;1.09;1.07;2.26
2023-08-17;amc;1.32;1.16;13.5
2023-11-16;amc;1.33;1.22;8.83
2024-03-05;amc;1.82;1.65;10.2
2024-05-23;amc;1.46;1.35;8.47
2024-08-22;amc;1.59;1.49;6.81
2024-11-21;amc;1.48;1.4;6.0
2025-03-04;amc;1.79;1.66;7.92
2025-05-22;amc;1.47;1.43;2.55
2025-08-21;amc;1.56;1.54;1.36
2025-11-20;amc;1.58;1.42;10.9
2026-03-03;amc;2.0;1.91;4.91
