date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-18;bmo;1.08;1.17;-7.72
2020-05-06;bmo;0.47;0.43;9.3
2020-08-04;bmo;1.6;1.39;15.06
2020-11-05;bmo;1.56;1.61;-3.37
2021-02-16;bmo;1.07;0.98;8.87
2021-05-04;bmo;0.69;0.46;51.58
2021-08-04;bmo;1.57;1.65;-5.04
2021-11-04;bmo;1.54;1.65;-6.44
2022-02-16;bmo;1.25;1.17;6.68
2022-05-04;bmo;0.73;0.63;15.79
2022-08-04;bmo;1.53;1.65;-7.43
2022-11-02;bmo;1.78;1.71;3.8
2023-02-16;bmo;1.08;1.26;-14.51
2023-05-04;bmo;0.95;0.62;53.5
2023-08-03;bmo;2.29;1.92;19.57
2023-10-26;bmo;2.29;2.23;2.72
2024-02-16;bmo;1.46;1.4;4.35
2024-05-02;bmo;0.8;0.77;4.41
2024-08-06;bmo;2.35;2.49;-5.78
2024-10-30;bmo;2.22;2.31;-4.06
2025-02-18;bmo;2.17;1.75;23.66
2025-04-30;bmo;1.0;0.76;31.63
2025-07-31;bmo;2.45;2.52;-2.82
2025-10-30;bmo;2.84;2.72;4.45
2026-02-17;bmo;1.7;2.11;-19.49
