time;open;high;low;close;volume
2020-01-02;87.16000366210938;87.16000366210938;85.62000274658203;86.55000305175781;185300
2020-01-03;85.29000091552734;86.9800033569336;85.01000213623047;86.6500015258789;180900
2020-01-06;85.83999633789062;86.18000030517578;85.30999755859375;85.94999694824219;267800
2020-01-07;85.63999938964844;85.87999725341797;84.5;85.25;199800
2020-01-08;85.06999969482422;85.7300033569336;84.70999908447266;84.79000091552734;214700
2020-01-09;85.16000366210938;86.79000091552734;84.91000366210938;86.5;214800
2020-01-10;86.37999725341797;87.12000274658203;85.52999877929688;86.0;225000
2020-01-13;86.0;86.62000274658203;85.91000366210938;86.5199966430664;138100
2020-01-14;86.25;86.68000030517578;85.52999877929688;85.75;190200
2020-01-15;85.54000091552734;86.9000015258789;85.4000015258789;85.98999786376953;211400
2020-01-16;86.54000091552734;87.58000183105469;86.31999969482422;86.55999755859375;373500
2020-01-17;86.8499984741211;87.69999694824219;86.05000305175781;87.16000366210938;337400
2020-01-21;86.88999938964844;87.01000213623047;86.25;86.58000183105469;534800
2020-01-22;86.7699966430664;87.4000015258789;86.54000091552734;86.76000213623047;202900
2020-01-23;86.41999816894531;87.05999755859375;85.12999725341797;86.6500015258789;256400
2020-01-24;86.61000061035156;87.08000183105469;85.63999938964844;86.22000122070312;310400
2020-01-27;84.5199966430664;86.1500015258789;84.5;85.3499984741211;276300
2020-01-28;85.91999816894531;86.5;85.27999877929688;85.91000366210938;271900
2020-01-29;86.12000274658203;86.37999725341797;84.5199966430664;84.58999633789062;316700
2020-01-30;83.97000122070312;85.47000122070312;83.19000244140625;85.37000274658203;178900
2020-01-31;84.70999908447266;85.0999984741211;81.87999725341797;82.16999816894531;298900
2020-02-03;82.72000122070312;84.16999816894531;82.43000030517578;82.7300033569336;345800
2020-02-04;83.93000030517578;84.12999725341797;82.62000274658203;83.11000061035156;171700
2020-02-05;84.23999786376953;85.5999984741211;83.91000366210938;85.54000091552734;356100
2020-02-06;86.19999694824219;86.25;84.83999633789062;85.83000183105469;207600
2020-02-07;85.5199966430664;85.5199966430664;84.27999877929688;84.44999694824219;204900
2020-02-10;84.4000015258789;86.72000122070312;84.0199966430664;86.47000122070312;262800
2020-02-11;87.16999816894531;88.1500015258789;86.27999877929688;86.54000091552734;241400
2020-02-12;87.25;88.0;86.23999786376953;87.5;395200
2020-02-13;87.0;87.97000122070312;86.68000030517578;87.70999908447266;262600
2020-02-14;87.95999908447266;87.95999908447266;86.91999816894531;87.45999908447266;174300
2020-02-18;87.04000091552734;87.5;86.12000274658203;86.41999816894531;260500
2020-02-19;86.91000366210938;89.0199966430664;86.81999969482422;88.43000030517578;273500
2020-02-20;87.93000030517578;89.43000030517578;87.36000061035156;89.30000305175781;434700
2020-02-21;89.11000061035156;90.41999816894531;88.79000091552734;89.70999908447266;500400
2020-02-24;87.36000061035156;90.83999633789062;84.22000122070312;84.33000183105469;426600
2020-02-25;84.75;84.75;80.4800033569336;80.5199966430664;323200
2020-02-26;81.2699966430664;81.70999908447266;79.12000274658203;79.12000274658203;492000
